"Timestamp","Bitfinex","Bittrex","Binance","Huboi","Kraken","Kucoin","Poloniex","Coinbase"
1560165578,0.023927,0.02394998,"na",0.023939,"na","na","na","na"
1560165643,0.024021,0.02395,"na",0.023965,"na","na","na","na"
1560165708,0.024042,0.02400999,"na",0.024003,"na","na","na","na"
1560165773,0.024117,0.02412657,"na",0.024066,"na","na","na","na"
1560165838,0.02406,0.02412582,"na",0.024029,"na","na","na","na"
1560165903,0.024049,0.02412408,"na",0.024054,"na","na","na","na"
1560165968,0.02406,0.02405404,"na",0.024029,"na","na","na","na"
1560166033,"na",0.02415394,"na",0.024016,"na","na","na","na"
1560166098,0.02401,0.02415244,"na",0.02401,"na","na","na","na"
1560166163,"na",0.02415244,"na",0.024102,"na","na","na","na"
1560166228,0.024053,0.02415055,"na",0.024098,"na","na","na","na"
1560166293,0.024046,0.02414905,"na",0.024019,"na","na","na","na"
1560166358,"na",0.02414768,"na",0.023945,"na","na","na","na"
1560166423,0.023992,0.02414603,"na",0.023949,"na","na","na","na"
1560166488,0.023888,0.0239105,"na",0.023835,"na","na","na","na"
1560166553,0.023851,0.02391752,"na",0.023785,"na","na","na","na"
1560166618,0.023818,0.0239163,"na",0.023775,"na","na","na","na"
1560166683,0.023799,0.02391491,"na",0.023737,"na","na","na","na"
1560166748,"na",0.02391363,"na",0.02374,"na","na","na","na"
1560166813,0.023795,0.02391259,"na",0.023835,"na","na","na","na"
1560166878,0.023812,0.02391182,"na",0.023779,"na","na","na","na"
1560166943,"na",0.0237265,"na",0.023749,"na","na","na","na"
1560167008,0.023803,0.02387686,"na",0.023788,"na","na","na","na"
1560167073,0.023751,0.02391053,"na",0.023749,"na","na","na","na"
1560167138,"na",0.02390916,"na",0.023737,"na","na","na","na"
1560167203,0.023756,0.0239083,"na",0.023737,"na","na","na","na"
1560167268,0.023796,0.02390749,"na",0.023708,"na","na","na","na"
1560167333,0.023753,0.02390634,"na",0.023726,"na","na","na","na"
1560167398,0.023735,0.0238994,"na",0.023661,"na","na","na","na"
1560167463,0.023752,0.02389878,"na",0.023721,"na","na","na","na"
1560167528,"na",0.02389804,"na",0.023771,"na","na","na","na"
1560167593,0.023812,0.02389701,"na",0.023787,"na","na","na","na"
1560167658,0.023788,0.02389569,"na",0.023781,"na","na","na","na"
1560167723,"na",0.02389443,"na",0.023858,"na","na","na","na"
1560167788,0.023902,0.02389383,"na",0.023869,"na","na","na","na"
